region,date,iHosp,iICU,inHosp,inICU
metropolitan,2021-05-30,250,70,4793,2685
metropolitan,2021-05-31,394,104,4527,2553
metropolitan,2021-06-01,365,86,4253,2478
metropolitan,2021-06-02,388,72,4106,2388
metropolitan,2021-06-03,287,78,3847,2308
metropolitan,2021-06-04,312,78,3605,2230
metropolitan,2021-06-05,215,57,3598,2219
metropolitan,2021-06-06,184,55,3651,2216
metropolitan,2021-06-07,298,72,3429,2120
metropolitan,2021-06-08,253,63,3249,2026
metropolitan,2021-06-09,235,48,3023,1935
metropolitan,2021-06-10,224,57,2857,1857
metropolitan,2021-06-11,219,40,2705,1765
metropolitan,2021-06-12,174,46,2712,1764
metropolitan,2021-06-13,149,35,2768,1770
metropolitan,2021-06-14,176,41,2610,1670
metropolitan,2021-06-15,168,35,2435,1601
metropolitan,2021-06-16,149,40,2258,1537
metropolitan,2021-06-17,131,43,2102,1465
metropolitan,2021-06-18,113,32,1944,1392
metropolitan,2021-06-19,101,22,1949,1383
metropolitan,2021-06-20,90,13,1992,1364
metropolitan,2021-06-21,117,39,1844,1287
metropolitan,2021-06-22,125,28,1740,1251
metropolitan,2021-06-23,101,23,1614,1190
metropolitan,2021-06-24,96,21,1523,1121
metropolitan,2021-06-25,78,17,1417,1084
metropolitan,2021-06-26,67,12,1425,1068
metropolitan,2021-06-27,57,11,1426,1054
metropolitan,2021-06-28,89,18,1368,996
metropolitan,2021-06-29,91,16,1299,965
metropolitan,2021-06-30,76,21,1217,933
metropolitan,2021-07-01,64,15,1148,904
metropolitan,2021-07-02,68,10,1082,864
metropolitan,2021-07-03,50,17,1080,862
metropolitan,2021-07-04,51,9,1096,864
metropolitan,2021-07-05,78,19,1043,832
metropolitan,2021-07-06,71,16,1012,795
metropolitan,2021-07-07,73,19,982,774
metropolitan,2021-07-08,56,19,936,765
metropolitan,2021-07-09,36,5,902,759
NAQ,2020-03-01,0,0,0,0
NAQ,2020-03-02,0,0,0,0
NAQ,2020-03-03,0,0,0,0
NAQ,2020-03-04,0,0,0,0
NAQ,2020-03-05,4,1,3,1
NAQ,2020-03-06,1,0,4,1
NAQ,2020-03-07,1,0,5,1
NAQ,2020-03-08,1,0,6,1
NAQ,2020-03-09,2,0,7,1
NAQ,2020-03-10,1,0,8,1
NAQ,2020-03-11,5,0,13,1
NAQ,2020-03-12,1,0,12,1
NAQ,2020-03-13,5,1,14,2
NAQ,2020-03-14,13,3,21,5
NAQ,2020-03-15,16,3,31,8
NAQ,2020-03-16,11,2,38,9
NAQ,2020-03-17,14,2,47,11
NAQ,2020-03-18,21,0,65,10
NAQ,2020-03-19,32,7,86,17
NAQ,2020-03-20,48,15,116,31
NAQ,2020-03-21,39,14,136,42
NAQ,2020-03-22,49,11,165,52
NAQ,2020-03-23,63,18,194,69
NAQ,2020-03-24,86,12,244,77
NAQ,2020-03-25,87,23,282,93
NAQ,2020-03-26,90,17,317,106
NAQ,2020-03-27,96,23,354,124
NAQ,2020-03-28,80,20,388,136
NAQ,2020-03-29,54,17,408,149
NAQ,2020-03-30,84,21,414,158
NAQ,2020-03-31,72,15,432,161
NAQ,2020-04-01,92,10,458,162
NAQ,2020-04-02,65,12,468,166
NAQ,2020-04-03,60,6,458,166
NAQ,2020-04-04,76,14,487,172
NAQ,2020-04-05,49,7,504,175
NAQ,2020-04-06,49,7,492,171
NAQ,2020-04-07,68,8,492,168
NAQ,2020-04-08,46,9,459,172
NAQ,2020-04-09,63,4,478,163
NAQ,2020-04-10,54,5,466,155
NAQ,2020-04-11,38,5,478,150
NAQ,2020-04-12,33,6,491,150
NAQ,2020-04-13,35,4,498,151
NAQ,2020-04-14,32,3,470,144
NAQ,2020-04-15,37,3,447,135
NAQ,2020-04-16,45,7,436,127
NAQ,2020-04-17,39,5,433,120
NAQ,2020-04-18,38,5,442,121
NAQ,2020-04-19,33,2,456,122
NAQ,2020-04-20,41,4,440,116
NAQ,2020-04-21,19,2,415,110
NAQ,2020-04-22,29,3,396,105
NAQ,2020-04-23,24,3,380,102
NAQ,2020-04-24,25,2,365,91
NAQ,2020-04-25,10,1,357,88
NAQ,2020-04-26,23,1,373,86
NAQ,2020-04-27,14,1,348,84
NAQ,2020-04-28,20,2,316,81
NAQ,2020-04-29,15,3,282,75
NAQ,2020-04-30,9,1,246,71
NAQ,2020-05-01,11,3,245,72
NAQ,2020-05-02,8,0,244,72
NAQ,2020-05-03,10,1,248,72
NAQ,2020-05-04,16,1,230,69
NAQ,2020-05-05,12,1,219,65
NAQ,2020-05-06,13,3,200,62
NAQ,2020-05-07,8,0,176,60
NAQ,2020-05-08,4,1,173,60
NAQ,2020-05-09,8,0,173,60
NAQ,2020-05-10,8,1,180,59
NAQ,2020-05-11,7,1,162,55
NAQ,2020-05-12,8,1,152,54
NAQ,2020-05-13,15,0,155,50
NAQ,2020-05-14,7,0,152,48
NAQ,2020-05-15,8,1,143,46
NAQ,2020-05-16,10,1,151,46
NAQ,2020-05-17,4,0,152,46
NAQ,2020-05-18,5,2,140,45
NAQ,2020-05-19,5,1,125,43
NAQ,2020-05-20,6,1,116,40
NAQ,2020-05-21,4,1,115,40
NAQ,2020-05-22,6,1,106,37
NAQ,2020-05-23,10,0,110,36
NAQ,2020-05-24,5,1,112,37
NAQ,2020-05-25,8,5,102,37
NAQ,2020-05-26,5,0,95,33
NAQ,2020-05-27,5,1,89,33
NAQ,2020-05-28,4,0,83,28
NAQ,2020-05-29,6,0,77,26
NAQ,2020-05-30,1,1,73,26
NAQ,2020-05-31,3,0,75,25
NAQ,2020-06-01,4,0,77,24
NAQ,2020-06-02,5,0,66,23
NAQ,2020-06-03,5,1,66,22
NAQ,2020-06-04,4,0,65,20
NAQ,2020-06-05,2,0,56,16
NAQ,2020-06-06,1,0,56,15
NAQ,2020-06-07,1,0,56,15
NAQ,2020-06-08,3,0,51,14
NAQ,2020-06-09,2,2,42,14
NAQ,2020-06-10,1,1,33,16
NAQ,2020-06-11,3,0,31,16
NAQ,2020-06-12,0,0,28,16
NAQ,2020-06-13,3,0,30,16
NAQ,2020-06-14,0,0,29,16
NAQ,2020-06-15,2,0,28,15
NAQ,2020-06-16,1,0,25,15
NAQ,2020-06-17,0,0,23,14
NAQ,2020-06-18,1,0,22,13
NAQ,2020-06-19,1,0,23,13
NAQ,2020-06-20,0,0,23,12
NAQ,2020-06-21,0,0,23,12
NAQ,2020-06-22,1,0,22,11
NAQ,2020-06-23,0,0,19,11
NAQ,2020-06-24,0,0,16,11
NAQ,2020-06-25,1,0,15,10
NAQ,2020-06-26,3,1,14,9
NAQ,2020-06-27,1,1,14,10
NAQ,2020-06-28,2,1,14,11
NAQ,2020-06-29,3,0,16,10
NAQ,2020-06-30,0,0,14,10
NAQ,2020-07-01,1,0,15,9
NAQ,2020-07-02,1,0,15,8
NAQ,2020-07-03,0,0,16,7
NAQ,2020-07-04,1,0,17,7
NAQ,2020-07-05,0,0,16,7
NAQ,2020-07-06,1,0,15,7
NAQ,2020-07-07,3,0,15,7
NAQ,2020-07-08,2,0,14,7
NAQ,2020-07-09,0,0,13,7
NAQ,2020-07-10,0,0,13,7
NAQ,2020-07-11,1,0,14,6
NAQ,2020-07-12,2,0,15,6
NAQ,2020-07-13,3,2,15,8
NAQ,2020-07-14,2,0,17,8
NAQ,2020-07-15,5,1,20,9
NAQ,2020-07-16,2,0,18,9
NAQ,2020-07-17,5,0,22,9
NAQ,2020-07-18,1,0,23,8
NAQ,2020-07-19,3,3,21,11
NAQ,2020-07-20,1,0,19,11
NAQ,2020-07-21,2,1,19,12
NAQ,2020-07-22,1,0,20,12
NAQ,2020-07-23,0,1,15,12
NAQ,2020-07-24,4,0,18,12
NAQ,2020-07-25,1,0,18,12
NAQ,2020-07-26,5,0,20,11
NAQ,2020-07-27,2,2,17,12
NAQ,2020-07-28,2,0,17,12
NAQ,2020-07-29,0,0,16,11
NAQ,2020-07-30,1,0,17,11
NAQ,2020-07-31,2,1,16,12
NAQ,2020-08-01,1,0,16,12
NAQ,2020-08-02,1,0,16,11
NAQ,2020-08-03,0,0,17,9
NAQ,2020-08-04,2,0,18,9
NAQ,2020-08-05,0,0,18,9
NAQ,2020-08-06,1,0,16,9
NAQ,2020-08-07,5,1,17,9
NAQ,2020-08-08,4,1,20,10
NAQ,2020-08-09,2,1,21,10
NAQ,2020-08-10,5,0,24,9
NAQ,2020-08-11,4,1,26,8
NAQ,2020-08-12,6,2,25,8
NAQ,2020-08-13,3,0,26,8
NAQ,2020-08-14,5,1,26,8
NAQ,2020-08-15,4,0,29,8
NAQ,2020-08-16,4,0,32,8
NAQ,2020-08-17,6,1,29,9
NAQ,2020-08-18,5,1,30,10
NAQ,2020-08-19,4,1,30,10
NAQ,2020-08-20,7,3,33,13
NAQ,2020-08-21,6,1,33,14
NAQ,2020-08-22,6,1,37,15
NAQ,2020-08-23,3,1,38,16
NAQ,2020-08-24,10,3,41,15
NAQ,2020-08-25,2,1,38,14
NAQ,2020-08-26,6,1,37,15
NAQ,2020-08-27,3,1,39,14
NAQ,2020-08-28,8,1,43,13
NAQ,2020-08-29,9,1,48,13
NAQ,2020-08-30,10,2,54,14
NAQ,2020-08-31,8,2,54,15
NAQ,2020-09-01,17,3,54,15
NAQ,2020-09-02,12,5,56,19
NAQ,2020-09-03,16,4,63,22
NAQ,2020-09-04,14,5,64,27
NAQ,2020-09-05,11,1,71,28
NAQ,2020-09-06,7,1,77,28
NAQ,2020-09-07,37,8,102,30
NAQ,2020-09-08,20,7,108,36
NAQ,2020-09-09,19,7,103,41
NAQ,2020-09-10,17,3,104,44
NAQ,2020-09-11,21,5,109,48
NAQ,2020-09-12,22,2,124,49
NAQ,2020-09-13,20,4,139,50
NAQ,2020-09-14,27,3,150,49
NAQ,2020-09-15,36,5,171,50
NAQ,2020-09-16,28,3,180,47
NAQ,2020-09-17,27,4,191,48
NAQ,2020-09-18,33,9,198,53
NAQ,2020-09-19,15,1,205,54
NAQ,2020-09-20,36,6,218,55
NAQ,2020-09-21,31,7,207,60
NAQ,2020-09-22,34,6,223,65
NAQ,2020-09-23,27,7,226,63
NAQ,2020-09-24,25,4,218,61
NAQ,2020-09-25,20,4,216,57
NAQ,2020-09-26,13,5,223,56
NAQ,2020-09-27,24,5,232,60
NAQ,2020-09-28,29,9,223,64
NAQ,2020-09-29,29,5,221,60
NAQ,2020-09-30,34,3,232,60
NAQ,2020-10-01,25,7,222,59
NAQ,2020-10-02,44,8,234,64
NAQ,2020-10-03,20,7,238,67
NAQ,2020-10-04,22,5,249,70
NAQ,2020-10-05,28,5,244,67
NAQ,2020-10-06,36,8,254,68
NAQ,2020-10-07,33,4,256,66
NAQ,2020-10-08,25,1,255,62
NAQ,2020-10-09,38,7,257,61
NAQ,2020-10-10,29,2,269,61
NAQ,2020-10-11,17,3,272,61
NAQ,2020-10-12,33,6,270,64
NAQ,2020-10-13,44,4,283,65
NAQ,2020-10-14,37,8,282,69
NAQ,2020-10-15,52,10,293,73
NAQ,2020-10-16,40,1,306,70
NAQ,2020-10-17,40,6,324,72
NAQ,2020-10-18,50,6,357,77
NAQ,2020-10-19,40,12,351,79
NAQ,2020-10-20,64,6,365,81
NAQ,2020-10-21,80,10,402,83
NAQ,2020-10-22,74,9,429,85
NAQ,2020-10-23,105,14,478,93
NAQ,2020-10-24,70,8,515,96
NAQ,2020-10-25,45,8,533,99
NAQ,2020-10-26,99,21,551,110
NAQ,2020-10-27,94,14,584,116
NAQ,2020-10-28,121,17,627,126
NAQ,2020-10-29,109,15,673,133
NAQ,2020-10-30,120,19,697,144
NAQ,2020-10-31,87,16,739,155
NAQ,2020-11-01,97,18,794,163
NAQ,2020-11-02,108,20,809,169
NAQ,2020-11-03,131,25,849,184
NAQ,2020-11-04,113,18,844,192
NAQ,2020-11-05,100,22,840,200
NAQ,2020-11-06,139,11,873,195
NAQ,2020-11-07,99,25,914,210
NAQ,2020-11-08,103,17,974,219
NAQ,2020-11-09,128,14,972,213
NAQ,2020-11-10,117,19,955,219
NAQ,2020-11-11,115,18,1012,229
NAQ,2020-11-12,116,17,984,226
NAQ,2020-11-13,123,17,992,221
NAQ,2020-11-14,96,21,1029,232
NAQ,2020-11-15,62,8,1056,232
NAQ,2020-11-16,100,27,1019,243
NAQ,2020-11-17,113,17,1018,239
NAQ,2020-11-18,95,18,988,241
NAQ,2020-11-19,84,13,958,240
NAQ,2020-11-20,90,10,926,229
NAQ,2020-11-21,60,6,949,221
NAQ,2020-11-22,27,11,949,223
NAQ,2020-11-23,63,9,884,211
NAQ,2020-11-24,108,9,877,204
NAQ,2020-11-25,85,7,879,196
NAQ,2020-11-26,78,6,858,192
NAQ,2020-11-27,55,9,808,184
NAQ,2020-11-28,47,9,834,184
NAQ,2020-11-29,45,7,858,184
NAQ,2020-11-30,79,9,831,174
NAQ,2020-12-01,69,7,782,160
NAQ,2020-12-02,48,4,736,153
NAQ,2020-12-03,74,8,704,148
NAQ,2020-12-04,73,18,688,153
NAQ,2020-12-05,52,6,708,154
NAQ,2020-12-06,45,4,729,154
NAQ,2020-12-07,65,5,714,148
NAQ,2020-12-08,61,12,685,153
NAQ,2020-12-09,44,11,654,153
NAQ,2020-12-10,72,6,651,148
NAQ,2020-12-11,44,10,620,142
NAQ,2020-12-12,46,6,645,142
NAQ,2020-12-13,41,6,668,144
NAQ,2020-12-14,44,12,627,147
NAQ,2020-12-15,52,6,605,147
NAQ,2020-12-16,49,7,591,143
NAQ,2020-12-17,44,6,575,140
NAQ,2020-12-18,70,10,571,137
NAQ,2020-12-19,34,2,587,136
NAQ,2020-12-20,35,10,604,140
NAQ,2020-12-21,45,6,573,128
NAQ,2020-12-22,50,12,549,133
NAQ,2020-12-23,48,5,531,130
NAQ,2020-12-24,50,10,501,128
NAQ,2020-12-25,32,4,509,130
NAQ,2020-12-26,34,7,511,133
NAQ,2020-12-27,27,10,518,138
NAQ,2020-12-28,47,6,507,137
NAQ,2020-12-29,67,7,520,136
NAQ,2020-12-30,52,7,512,132
NAQ,2020-12-31,48,9,510,127
NAQ,2021-01-01,30,5,521,126
NAQ,2021-01-02,36,11,533,127
NAQ,2021-01-03,37,3,557,124
NAQ,2021-01-04,75,15,546,129
NAQ,2021-01-05,79,13,556,132
NAQ,2021-01-06,64,12,561,137
NAQ,2021-01-07,61,5,556,133
NAQ,2021-01-08,77,8,574,135
NAQ,2021-01-09,52,10,592,136
NAQ,2021-01-10,35,6,615,138
NAQ,2021-01-11,90,11,637,135
NAQ,2021-01-12,93,15,652,142
NAQ,2021-01-13,78,9,652,140
NAQ,2021-01-14,81,9,668,141
NAQ,2021-01-15,91,15,676,144
NAQ,2021-01-16,76,14,723,153
NAQ,2021-01-17,81,12,783,159
NAQ,2021-01-18,84,14,776,161
NAQ,2021-01-19,105,14,784,164
NAQ,2021-01-20,105,12,825,168
NAQ,2021-01-21,90,17,825,178
NAQ,2021-01-22,87,14,833,180
NAQ,2021-01-23,93,14,886,183
NAQ,2021-01-24,58,6,913,184
NAQ,2021-01-25,99,26,906,189
NAQ,2021-01-26,77,17,885,188
NAQ,2021-01-27,108,24,892,194
NAQ,2021-01-28,91,17,877,194
NAQ,2021-01-29,97,11,888,191
NAQ,2021-01-30,86,15,925,194
NAQ,2021-01-31,73,21,951,208
NAQ,2021-02-01,94,25,932,216
NAQ,2021-02-02,109,26,929,218
NAQ,2021-02-03,81,11,902,209
NAQ,2021-02-04,84,13,886,211
NAQ,2021-02-05,65,13,854,206
NAQ,2021-02-06,61,16,868,216
NAQ,2021-02-07,64,13,895,221
NAQ,2021-02-08,73,18,859,215
NAQ,2021-02-09,84,15,848,213
NAQ,2021-02-10,81,9,834,211
NAQ,2021-02-11,62,14,794,214
NAQ,2021-02-12,70,10,778,196
NAQ,2021-02-13,57,12,805,195
NAQ,2021-02-14,31,9,810,197
NAQ,2021-02-15,54,8,762,182
NAQ,2021-02-16,72,9,756,179
NAQ,2021-02-17,64,13,729,180
NAQ,2021-02-18,44,11,702,174
NAQ,2021-02-19,35,10,657,163
NAQ,2021-02-20,53,11,677,166
NAQ,2021-02-21,33,7,699,169
NAQ,2021-02-22,50,9,657,161
NAQ,2021-02-23,41,7,646,159
NAQ,2021-02-24,56,9,634,149
NAQ,2021-02-25,60,18,603,158
NAQ,2021-02-26,70,14,596,155
NAQ,2021-02-27,55,9,627,159
NAQ,2021-02-28,43,12,643,170
NAQ,2021-03-01,44,11,599,170
NAQ,2021-03-02,44,8,563,169
NAQ,2021-03-03,70,11,552,174
NAQ,2021-03-04,56,14,535,174
NAQ,2021-03-05,53,10,525,168
NAQ,2021-03-06,46,11,543,175
NAQ,2021-03-07,56,10,561,177
NAQ,2021-03-08,62,12,556,174
NAQ,2021-03-09,56,12,558,175
NAQ,2021-03-10,68,14,558,179
NAQ,2021-03-11,69,14,552,181
NAQ,2021-03-12,62,3,547,169
NAQ,2021-03-13,47,14,557,180
NAQ,2021-03-14,47,14,581,188
NAQ,2021-03-15,63,16,575,183
NAQ,2021-03-16,54,14,565,182
NAQ,2021-03-17,64,13,569,181
NAQ,2021-03-18,62,15,555,175
NAQ,2021-03-19,73,13,555,173
NAQ,2021-03-20,49,20,573,184
NAQ,2021-03-21,42,12,592,187
NAQ,2021-03-22,55,16,555,192
NAQ,2021-03-23,63,15,528,195
NAQ,2021-03-24,57,10,522,187
NAQ,2021-03-25,67,16,538,188
NAQ,2021-03-26,77,13,543,183
NAQ,2021-03-27,58,12,572,185
NAQ,2021-03-28,55,19,595,197
NAQ,2021-03-29,71,18,591,200
NAQ,2021-03-30,61,16,578,197
NAQ,2021-03-31,77,24,591,210
NAQ,2021-04-01,73,22,592,216
NAQ,2021-04-02,63,14,583,217
NAQ,2021-04-03,72,17,618,228
NAQ,2021-04-04,50,16,638,232
NAQ,2021-04-05,61,17,668,240
NAQ,2021-04-06,93,19,662,234
NAQ,2021-04-07,68,17,649,229
NAQ,2021-04-08,86,21,646,231
NAQ,2021-04-09,67,14,637,224
NAQ,2021-04-10,62,15,649,229
NAQ,2021-04-11,56,17,664,236
NAQ,2021-04-12,100,23,680,242
NAQ,2021-04-13,78,14,667,237
NAQ,2021-04-14,75,19,647,239
NAQ,2021-04-15,77,19,628,239
NAQ,2021-04-16,73,16,617,230
NAQ,2021-04-17,71,17,646,230
NAQ,2021-04-18,67,13,687,233
NAQ,2021-04-19,87,21,690,225
NAQ,2021-04-20,89,21,681,230
NAQ,2021-04-21,79,20,681,235
NAQ,2021-04-22,77,18,679,233
NAQ,2021-04-23,89,18,665,231
NAQ,2021-04-24,77,25,685,247
NAQ,2021-04-25,62,17,709,251
NAQ,2021-04-26,78,22,696,252
NAQ,2021-04-27,74,18,695,245
NAQ,2021-04-28,65,27,667,248
NAQ,2021-04-29,60,19,645,250
NAQ,2021-04-30,83,21,630,251
NAQ,2021-05-01,61,18,657,255
NAQ,2021-05-02,48,9,683,255
NAQ,2021-05-03,62,12,645,246
NAQ,2021-05-04,72,22,634,255
NAQ,2021-05-05,49,10,611,250
NAQ,2021-05-06,58,12,585,241
NAQ,2021-05-07,44,10,556,227
NAQ,2021-05-08,31,4,556,225
NAQ,2021-05-09,35,9,575,222
NAQ,2021-05-10,49,11,554,217
NAQ,2021-05-11,32,10,518,197
NAQ,2021-05-12,29,4,488,174
NAQ,2021-05-13,29,6,497,169
NAQ,2021-05-14,27,9,464,161
NAQ,2021-05-15,23,5,463,160
NAQ,2021-05-16,22,5,471,161
NAQ,2021-05-17,32,6,447,155
NAQ,2021-05-18,25,2,416,144
NAQ,2021-05-19,27,6,387,138
NAQ,2021-05-20,33,8,380,135
NAQ,2021-05-21,25,8,363,125
NAQ,2021-05-22,21,7,360,130
NAQ,2021-05-23,17,6,363,134
NAQ,2021-05-24,15,1,368,132
NAQ,2021-05-25,16,7,336,126
NAQ,2021-05-26,22,5,315,119
NAQ,2021-05-27,30,6,305,116
NAQ,2021-05-28,23,8,291,113
NAQ,2021-05-29,11,4,283,111
NAQ,2021-05-30,23,1,304,105
NAQ,2021-05-31,14,7,275,104
NAQ,2021-06-01,23,3,274,96
NAQ,2021-06-02,26,2,271,92
NAQ,2021-06-03,11,6,246,94
NAQ,2021-06-04,20,4,246,91
NAQ,2021-06-05,13,4,243,91
NAQ,2021-06-06,8,4,242,91
NAQ,2021-06-07,16,7,228,84
NAQ,2021-06-08,20,7,222,87
NAQ,2021-06-09,10,2,214,80
NAQ,2021-06-10,16,6,210,79
NAQ,2021-06-11,13,4,201,74
NAQ,2021-06-12,14,3,201,77
NAQ,2021-06-13,11,2,206,80
NAQ,2021-06-14,11,2,195,76
NAQ,2021-06-15,16,2,195,71
NAQ,2021-06-16,4,2,184,69
NAQ,2021-06-17,11,3,182,66
NAQ,2021-06-18,5,2,166,62
NAQ,2021-06-19,8,0,166,61
NAQ,2021-06-20,7,2,170,61
NAQ,2021-06-21,5,1,161,54
NAQ,2021-06-22,8,4,150,52
NAQ,2021-06-23,8,1,142,49
NAQ,2021-06-24,8,1,132,45
NAQ,2021-06-25,5,2,124,46
NAQ,2021-06-26,2,0,122,45
NAQ,2021-06-27,3,1,124,46
NAQ,2021-06-28,5,1,124,43
NAQ,2021-06-29,5,0,128,38
NAQ,2021-06-30,4,2,124,38
NAQ,2021-07-01,5,1,125,37
NAQ,2021-07-02,3,0,123,31
NAQ,2021-07-03,4,2,124,33
NAQ,2021-07-04,1,0,125,32
NAQ,2021-07-05,4,0,121,31
NAQ,2021-07-06,3,0,114,29
NAQ,2021-07-07,4,1,112,30
NAQ,2021-07-08,5,4,102,33
NAQ,2021-07-09,2,0,99,33
national,2020-03-01,37,3,32,3
national,2020-03-02,65,12,77,15
national,2020-03-03,53,8,114,23
national,2020-03-04,106,23,192,44
national,2020-03-05,103,22,263,66
national,2020-03-06,148,19,365,83
national,2020-03-07,121,14,451,93
national,2020-03-08,106,25,512,117
national,2020-03-09,203,43,620,154
national,2020-03-10,232,43,773,194
national,2020-03-11,296,46,960,234
national,2020-03-12,363,63,1170,286
national,2020-03-13,478,71,1430,342
national,2020-03-14,607,120,1807,452
national,2020-03-15,705,151,2210,591
national,2020-03-16,1072,241,2771,798
national,2020-03-17,1131,256,3361,998
national,2020-03-18,1423,240,4184,1178
national,2020-03-19,1584,377,5024,1478
national,2020-03-20,1962,413,6073,1808
national,2020-03-21,1695,365,7004,2078
national,2020-03-22,1784,410,7979,2393
national,2020-03-23,2786,634,9283,2882
national,2020-03-24,2737,582,10537,3286
national,2020-03-25,3138,654,11998,3737
national,2020-03-26,3234,694,13334,4226
national,2020-03-27,3676,719,14922,4705
national,2020-03-28,2884,615,16188,5105
national,2020-03-29,2400,563,17135,5494
national,2020-03-30,3309,687,17840,5910
national,2020-03-31,3147,672,18463,6265
national,2020-04-01,3011,609,18904,6552
national,2020-04-02,2729,530,19315,6744
national,2020-04-03,2776,509,19349,6857
national,2020-04-04,2159,372,19963,6951
national,2020-04-05,1456,305,20298,6991
national,2020-04-06,2360,413,19779,6962
national,2020-04-07,2187,362,19467,6898
national,2020-04-08,2036,310,19064,6786
national,2020-04-09,2073,300,18939,6662
national,2020-04-10,2001,259,18631,6481
national,2020-04-11,1475,201,18883,6400
national,2020-04-12,1279,217,19290,6393
national,2020-04-13,1122,198,19434,6343
national,2020-04-14,1554,236,18560,6095
national,2020-04-15,1450,211,17763,5879
national,2020-04-16,1432,226,17308,5660
national,2020-04-17,1401,170,16659,5368
national,2020-04-18,927,167,16667,5350
national,2020-04-19,707,115,16854,5300
national,2020-04-20,1120,165,16025,5046
national,2020-04-21,1136,132,15514,4830
national,2020-04-22,976,156,14908,4664
national,2020-04-23,976,120,14400,4444
national,2020-04-24,897,123,13743,4254
national,2020-04-25,542,84,13743,4206
national,2020-04-26,452,79,13854,4189
national,2020-04-27,764,101,13117,3921
national,2020-04-28,735,83,12463,3725
national,2020-04-29,637,97,11895,3582
national,2020-04-30,666,90,11135,3412
national,2020-05-01,414,59,11177,3356
national,2020-05-02,390,67,11241,3329
national,2020-05-03,303,51,11346,3287
national,2020-05-04,479,64,10635,3088
national,2020-05-05,527,85,10097,2897
national,2020-05-06,467,64,9506,2744
national,2020-05-07,465,63,8854,2607
national,2020-05-08,255,47,8793,2563
national,2020-05-09,300,55,8839,2555
national,2020-05-10,249,45,8937,2541
national,2020-05-11,338,42,8440,2358
national,2020-05-12,362,51,7995,2222
national,2020-05-13,335,43,7601,2098
national,2020-05-14,320,46,7236,2010
national,2020-05-15,296,40,6809,1902
national,2020-05-16,207,31,6797,1884
national,2020-05-17,171,18,6859,1873
national,2020-05-18,289,51,6433,1761
national,2020-05-19,246,29,6058,1660
national,2020-05-20,243,30,5612,1563
national,2020-05-21,166,14,5651,1534
national,2020-05-22,234,36,5455,1476
national,2020-05-23,156,31,5471,1465
national,2020-05-24,116,19,5521,1455
national,2020-05-25,195,33,5133,1383
national,2020-05-26,187,32,4830,1314
national,2020-05-27,167,22,4627,1243
national,2020-05-28,147,19,4395,1166
national,2020-05-29,138,17,4125,1109
national,2020-05-30,105,16,4107,1097
national,2020-05-31,81,11,4105,1081
national,2020-06-01,96,11,4096,1071
national,2020-06-02,140,13,3839,1005
national,2020-06-03,131,16,3646,946
national,2020-06-04,121,13,3464,882
national,2020-06-05,110,20,3270,835
national,2020-06-06,87,16,3284,825
national,2020-06-07,57,9,3300,824
national,2020-06-08,87,13,3132,783
national,2020-06-09,97,9,2997,745
national,2020-06-10,112,23,2899,727
national,2020-06-11,103,14,2775,697
national,2020-06-12,82,14,2676,672
national,2020-06-13,57,13,2667,669
national,2020-06-14,76,8,2714,664
national,2020-06-15,87,17,2598,629
national,2020-06-16,96,16,2502,613
national,2020-06-17,82,8,2428,587
national,2020-06-18,91,9,2377,561
national,2020-06-19,95,5,2314,542
national,2020-06-20,73,8,2342,540
